,0
945344,FinancingReceivablesBeforeAllowanceForCreditLossAverageAmountOutstanding
946019,LiabilitiesSubjectToCompromiseEmployeeAndDeemedClaims
946034,LiabilitiesSubjectToCompromiseCashDisbursementsAndReclassificationIncreaseDecreaseUnderBankruptcyCourtOrderOtherLiabilities
946035,LiabilitiesSubjectToCompromiseCashDisbursementsAndReclassificationIncreaseDecreaseUnderBankruptcyCourtOrderResolutionsOfContingenciesSubjectToChapter11
946036,LiabilitiesSubjectToCompromiseIncreaseDecreaseInIncomeTaxContingencies
946037,LiabilitiesSubjectToCompromiseIncreaseDecreaseInOtherLiabilities
947810,DebtSecuritiesAvailableForSaleAndHeldToMaturityAmortizedCostAfterAllowanceForCreditLoss
950017,SecurityOwnedAndSoldNotYetPurchasedFairValueSecurityOwned
950354,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFourAndFive
952555,DebtInstrumentConvertibleConversionPriceDecrease
953762,IncreaseDecreaseInPneumoconiosisBenefitObligationsNoncurrent
954261,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassComputerEquipment
954796,CashFlowHedgeGainReclassifiedToEarnings
956760,FreshStartAdjustmentIncreaseDecreaseCurrentMaturitiesOfCapitalLeaseObligations
957008,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge
957512,MortgageLoansOnRealEstatePeriodicPaymentTermsBalloonPaymentToBeReceived
966844,FiniteLivedFranchiseRightsGross
967886,FederalHomeLoanBankAdvancesMaturitiesSummaryByInterestRateTypeFloatingRateOneToFiveYears
967915,FeeIncomeOnAcceptancesExecuted
967931,InterestBearingForeignDepositBrokered
968634,CommonStockAdditionalSeriesValueOutstanding
968662,AccruedRent
968853,InvestmentCompanyDividendDistribution
969167,FreshStartAdjustmentIncreaseDecreaseDeferredIncomeTaxLiabilitiesCurrent
969191,QualitativeAndQuantitativeInformationAssetOrLiabilityTransferorsContinuingInvolvementSecuritizationOrAssetbackedFinancingPrincipalAmountOutstandingDerecognizedAmount
969340,ConstructionMaterialsRevenue
970880,FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnobservableInputUnrealizedGainsLossesIncludedInEarningsNet
981126,FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareLiquidatingInvestmentRemainingPeriodHighEstimate
981127,FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareLiquidatingInvestmentRemainingPeriodLowEstimate
982073,OtherComprehensiveLossHeldToMaturitySecurityOttiBeforeTaxAfterAdjustments
982932,AmountOfRegulatoryAssistanceReceived
983011,AmountOfRegulatoryAssistanceReceived1
993727,DebtorInPossessionFinancingUnusedBorrowings
995371,AccumulatedComprehensiveIncomeAfterAdoptionOfNewAccountingPrinciple
995550,FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerSharePercentDomesticEquitySecurities
996133,RevenueEnvironmentalRemediationServices
998978,RepaymentsOfSecuredTaxExemptDebt
999884,OtherComprehensiveLossHeldToMaturitySecurityReclassificationAdjustmentFromAociForNoncreditPortionOfOttiAdditionalCreditLossAfterTax
999885,OtherComprehensiveLossHeldToMaturitySecurityReclassificationAdjustmentFromAociForNoncreditPortionOfOttiSaleAfterTax
1000474,DeferredCompensationLiabilityNoncurrent
1001616,AssumptionForFairValueOnSecuritizationDateOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed
1001658,FairValueLiabilitiesMeasuredOnRecurringBasisSecuritiesSoldNotYetPurchased
1001791,CumulativeEffectAdjustmentApplicationOfFairValueOptionUnrealizedGainsRecognized
1001870,SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOfOtherThan10Or20PercentAdverseChangeInDiscountRate
1001871,SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOfOtherThan10Or20PercentAdverseChangeInDiscountRatePercent
1002456,NondebtorReorganizationItemsNetGainLossOnSettlementOfOtherClaims
1004820,MultiemployerPlansCollectiveBargainingArrangementPercentageOfEmployersParticipants
1004994,RealEstateHeldForDevelopmentAndSaleSubsidiary
1010019,AvailableForSaleSecuritiesGrossGainsDerivatives
1011965,SalesTypeLeaseImpairmentLoss
1015018,CommercialPaperAverageOutstanding
1016155,ContractWithCustomerReceivableBeforeAllowanceForCreditLoss
1019254,AdjustmentForLongTermIntercompanyTransactionsTaxBenefitExpense
1021977,DerivativeAverageForwardInterestRate
1022853,InvestmentCompanyRegistrationExpense
1023295,HeldToMaturitySecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherDefaultRate
1024095,LongTermContractForPurchaseOfElectricPowerEstimatedAnnualCost
1024096,LongTermContractForPurchaseOfElectricPowerInterestIncludedInContractCharges
1025644,SupplementalUnemploymentBenefitsContinuationOfLifeInsurance
1027738,SeparateAccountLiabilityDeposit
1027808,RelatedPartyDebtNoncurrent
1029916,ExpensesAndLossesReportingCurrencyDenominatedValue
1029932,RevenuesAndGainsReportingCurrencyDenominatedValue
1030420,FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerSharePlannedSaleInvestmentsNotIdentifiedPercentage
1032785,TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateDeferredTaxLiabilityExistingIncomeTaxBenefit
1034501,SaleLeasebackTransactionQuarterlyRentalPayments
1039432,DebtSecuritiesAvailableForSaleTransferToHeldToMaturityAllowanceForCreditLossExpense
1040318,GasImbalanceVolumeAmount
1041133,InterestIncomeFinancingReceivableBeforeAllowanceForCreditLoss
1045716,FreshStartAdjustmentIncreaseDecreaseEquipment
1046753,MultiemployerPlanCollectiveBargainingArrangementRequiredPercentageOfContributions
1047436,NoncashOrPartNoncashAcquisitionAccountsReceivableAcquired
1047438,NoncashOrPartNoncashAcquisitionEmployeeBenefitLiabilitiesAssumed
1047501,DefinedBenefitPlanBeforeAdoptionOfSFAS158RecognitionProvisionsPrepaidBenefitCost
1050243,BrokerDealerSecuritiesOwnedNotReadilyMarketableAtEstimatedFairValue
1053051,StockConvertedFromOneClassToAnotherClassValue
1053145,AssetsOrLiabilitiesFromTransfersOfFinancialAssetsHavingNoReasonableEstimateOfFairValueCarryingAmount
1053442,UnusualOrInfrequentItemGross1
1055331,MultiemployerPlanPensionSignificantEmployeesCoveredByCollectiveBargainingArrangementToAllEntitysEmployeesPercentage
1056516,OilAndGasProducingPropertiesOfRateRegulatedCompaniesUnamortizedCost
1057386,BusinessCombinationContingentConsiderationArrangementsChangeInAmountContingentAssetsAndLiabilitiesRecognizedAsset
1057717,UnrecoveredProductionCostsExcessOfEstimatedAverageUnitCost
1059167,PropertyPlantAndEquipmentExcludingLessorAssetUnderOperatingLeaseBeforeAccumulatedDepreciation
1060215,DefinedBenefitPlanBenefitObligationPrescriptionDrugSubsidyReceipt
1060233,CumulativeEffectOfChangeInAccountingPrincipleTabularPresentationByFinancialStatementLineItemAdjustmentAmount
1060745,GasPurchaseContractFairValueDisclosure
1061159,FairValueEstimateNotPracticableInvestments
1062352,FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnobservableInputRealizedAndUnrealizedGainsIncludedInEarnings
1064235,DistributionMadeToMemberOrLimitedPartnerPerUnitAmount
1067731,CashFlowsBetweenSecuritizationSpecialPurposeEntitySPEAndTransferorProceedsFromNewlySecuritizedAssets
1068339,BankingRegulationMaximumPayoutAmount
1071664,HeldtomaturitySecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherFairValueVolatilityRate
1078297,EntertainmentLicenseAgreementForProgramMaterialAmortizationExpense
1078306,FilmMonetizedInFilmGroupAmortizationExpense
1078308,FilmMonetizedOnItsOwnAndFilmGroupImpairment
1080604,PreferredStockConvertibleConversionPriceIncrease
1080654,DirectFinancingLeaseNetInvestmentInLeasePurchase
1080814,IndefiniteLivedTradeSecrets
1080839,FairValueOptionDisclosuresRelatedToElectionItemsExistingAtEffectiveDateCashSurrenderValue
1082265,UnderlyingDerivativeMass
1085587,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsWorkInProgress
1085767,PaymentsToAcquireWaterAndWasteWaterSystems
1086661,DefinedBenefitPlanChangeInFairValueOfPlanAssetsLevel3ReconciliationPeriodIncreaseDecrease
1086663,DefinedBenefitPlanPlanAssetsLevel3ReconciliationDecreaseForSale
1086664,DefinedBenefitPlanPlanAssetsLevel3ReconciliationDecreaseForSettlement
1089704,PresentValueOfFutureInsuranceProfitsImpairmentWritedown1
1093057,HealthCareOrganizationHealthCareCostsGross
1095160,FreshStartAdjustmentIncreaseDecreaseOtherNoncurrentObligations
1095255,FreshStartAdjustmentIncreaseDecreaseDeferredIncomeTaxAssetsNoncurrent
1095260,FreshStartAdjustmentIncreaseDecreaseLiabilitiesSubjectToCompromise
1095262,FreshStartAdjustmentIncreaseDecreaseNoncurrentOtherObligations
1100227,DisposalGroupIncludingDiscontinuedOperationPostretirementPlanBenefitObligationCurrent
1100508,SegmentReportingInformationInvestments
1101903,AuctionMarketPreferredSecuritiesStockSeriesParValue
1102781,AmortizationExpensePerDollarOfGrossRevenue
1102919,GainContingencyPatentsFoundInfringedUponNumber
1104972,DisposalGroupIncludingDiscontinuedOperationCapitalLeasedAssetsNoncurrent
1105655,CashFlowHedgeGainReclassifiedToCostOfSales
1108352,UnbilledChangeOrdersAmountExpectedToBeCollectedAfterOneYear
1108396,UnbilledChangeOrdersAmountExpectedToBeCollectedWithinOneYear
1112558,DerivativeExchangeRateCap
1112643,DerivativeExchangeRateFloor
1113007,LiquidationBasisofAccountingItemsPreviouslyNotRecognized
1114421,FreshStartAdjustmentIncreaseDecreaseOtherAssets
1115041,PresentValueOfFutureInsuranceProfitsImpairmentWriteDown
1120037,DeferredTaxLiabilitiesZeroCouponNotes
1120627,TaxCutsAndJobsActOf2017IncompleteAccountingUndistributedAccumulatedEarningsOfForeignSubsidiaryProvisionalUnrecognizedDeferredTaxLiability
1121949,InsuranceTax
1122232,TimberRevenue
1122562,DiscontinuedOperationIntercompanyAmountsWithDiscontinuedOperationBeforeDisposalTransactionRevenue
1122669,UnrecordedUnconditionalPurchaseObligationContractQuantityReceived
1123463,SegmentReportingInformationDepletionExpense
1125633,ChangeInUnrealizedGainLossOnHedgedItemInForeignCurrencyFairValueHedge1
1125810,OtherAdjustmentsForNoncashItemsIncludedInIncomeLossFromContinuingOperations
1127123,LiabilityPremiumDeficiencyTestingOnLongDurationContractAmount
1127943,LeaseIncentivePayable
1131024,IncurredClaimsFinancialGuaranteeInsuranceContracts
1131544,LiabilityForFuturePolicyBenefitsInterestRate
1133145,JuniorSubordinatedDebentureOwedToUnconsolidatedSubsidiaryTrustNoncurrent
1136362,ClosedBlockOperationsOtherRevenue
1136372,CumulativeEffectOfChangeInAccountingPrincipleNetOfTaxPerDilutedShare
1136373,CumulativeEffectOfChangeInAccountingPrinciplePresentedOnIncomeStatementNetOfTaxAttributableToReportingEntity
1136400,IncomeLossBeforeCumulativeEffectOfChangeInAccountingPrinciplePerBasicShare
1136739,AssetsDesignatedToClosedBlockOtherLongTermInvestments
1136805,LoansReceivableHeldForSaleNetNotPartOfDisposalGroupCommercialAndIndustrial
1136980,DeferredSalesInducementCostDisposition
1140154,EstimateOfCancellations
1140409,SecurityOwnedAndPledgedAsCollateralAssociatedLiabilitiesFairValue
1145907,CompensatedAbsencesLiabilityVacationAndHoliday
1146280,UnusualOrInfrequentItemEarningsPerShareImpactGross
1149650,ContractWithCustomerAssetSale
1153387,HeldtomaturitySecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherPercentageOfNonperformingAssets
1154796,CapitalAccumulationPlans
1154907,InvestmentsInAndAdvancesToAffiliatesAtFairValueGrossReductions
1156419,DirectFinancingLeaseNetInvestmentInLeaseChangeInPresentValueExpenseReversal
1157238,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTaxAttributableToNoncontrollingInterest
1157605,OwnshareLendingArrangementDividendsNotReimbursed
1157842,AccountsReceivableNoncurrentAccruedInterestAfterAllowanceForCreditLoss
1163300,RetailLandSalesImprovementCostsPriorSales
1163886,LiabilityAboveMarketForNonutilityGeneratorContractsNoncurrent
1163920,LongTermPollutionControlBond
1165119,FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnobservableInputGainsLossesIncludedInEarningsAssetsAndLiabilitiesContinuedToBeHeldAmount
1168347,LossContingencyAccrualInsuranceRelatedAssessmentPolicySurchargeAsset
1168443,SiteContingencyLossExposureInExcessOfAccrualHighEstimate
1168444,SiteContingencyLossExposureInExcessOfAccrualLowEstimate
1168528,ProductLiabilityContingencyAccrualDiscountRate
1168964,GasAndOilAcreageUndevelopedNet
1169086,PostconfirmationDeferredIncomeTaxAssetsCurrent
1172745,InvestmentsInAndAdvancesToAffiliatesDividendOrInterestOther
1172921,RetentionPayableDueAfterOneYear
1173636,PlanOfReorganizationAmountOfPrepetitionObligationsSettledOrToBeSettledInCashAtEffectiveDate
1174369,CustomerRefundableFeesRevenueRecognized
1174943,ServicingLiabilityAtAmortizedCostOtherIncreaseDecreaseInObligation
1174974,PostconfirmationPostconfirmationCreditFacility
1174996,PreconfirmationPostconfirmationCreditFacility
1175987,JapaneseWelfarePensionInsuranceLawGovernmentSubsidies
1176333,ContractWithCustomerAssetChangeInMethodCreditLossExpenseReversal
1176793,NetCapitalExcessShortageUnderCommodityExchangeAct
1176794,NetCapitalUnderCommodityExchangeActComputation
1176812,RequiredNetCapitalUnderCommodityExchangeAct1
1177305,AssetReportingCurrencyDenominatedValue
1179791,SingleEmployerPlansAccountedForAsMultiemployerPlanContributions
1181949,FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerSharePercentCurrencies
1183876,ResaleAgreementCounterpartyAmountAtRisk
1183958,TimeDepositsLiabilitiesAverageAmountOutstanding
1184153,PartnersCapitalAccountUnitsTreasuryUnitsReissued
1185277,BankruptcyClaimsAmountOfClaimsOnMaterialContractsRejected
1186469,PremiumsReceivableAllowanceForDoubtfulAccountsAdditionsForChargesToExpense
1187533,SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOfOtherThan10Or20PercentAdverseChangeInPrepaymentSpeedPercent
1190960,DerivativeAverageBasisSpreadOnVariableRate
1192577,Retains
1196829,GuaranteeObligationsLiquidationProceeds
1197705,HeldToMaturitySecuritiesDebtMaturitiesRemainderOfFiscalYearFairValue
1197733,InterestBearingForeignDepositTimeDeposits
1199967,CorporateLifeInsuranceGuaranteedRate
1200253,FinancingReceivableCoveredBeforeAllowanceForCreditLoss
1202246,AdjustmentsToAdditionalPaidInCapitalDebtWithDetachableStockPurchaseWarrantIssued
1204157,CapitalizedExploratoryWellCostsGreaterThanOrEqualToOneYearAndLessThanTwoYearsNumberOfProjects
1204302,CapitalizedExploratoryWellCostsGreaterThanOrEqualToOneYearAndLessThanTwoYears
1207786,HealthCareOrganizationPremiumRevenue
1208795,IncomeLossFromExtraordinaryItemsNetOfTaxPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted
1209223,IncomeLossFromExtraordinaryItemsBeforeTaxPerDilutedShare
1211248,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax
1212158,MalpracticeLossContingencyDiscountRate
1212989,InterestExpenseTimeDepositIncreaseDecrease
1214015,LineOfCreditFacilityDecreaseForgiveness
1216677,TaxCutsAndJobsActOf2017IncompleteAccountingUndistributedAccumulatedEarningsOfForeignSubsidiaryExistingUnrecognizedDeferredTaxLiability
1217135,EntertainmentLicenseAgreementForProgramMaterialCapitalizedCost
1217136,EntertainmentLicenseAgreementForProgramMaterialExpectedAmortizationYearOne
1217137,EntertainmentLicenseAgreementForProgramMaterialExpectedAmortizationYearThree
1217138,EntertainmentLicenseAgreementForProgramMaterialExpectedAmortizationYearTwo
1217145,FilmMonetizedInFilmGroupCompletedAndNotReleasedFilmExpectedAmortizationInNextOperatingCycle
1217146,FilmMonetizedInFilmGroupReleasedFilmExpectedAmortizationYearOne
1217147,FilmMonetizedInFilmGroupReleasedFilmExpectedAmortizationYearThree
1217148,FilmMonetizedInFilmGroupReleasedFilmExpectedAmortizationYearTwo
1218971,WorkersCompensationDiscountPriorYearAmount
1219550,TimesharingTransactionsStatedInterestRateForNotesReceivable
1219917,ShortDurationContractsDiscountedLiabilitiesDiscountRate
1220558,CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAllowanceForLoanLossesDecreases
1220763,NetChangeInterestBearingDepositsForeign
1222493,DerivativeNonmonetaryNotionalAmountPricePerBarrel
1222562,DerivativeSwapTypeAverageFixedPrice
1222770,DebtorInPossessionFinancingLettersOfCreditOutstanding
1229646,PatronageSourceEarnings
1239591,CustomerRefundableFeesRefundPayments
1239596,CostOfTransmissionOther
1239601,ElectricalTransmissionAndDistributionRevenue
1241062,CollateralHeldOnReverseRepurchaseAgreementsSegregatedUnderSecuritiesExchangeCommissionRegulation
1243875,LongTermDebtOfRegistrantMaturitiesRepaymentsOfPrincipalInRemainderOfFiscalYear
1245997,LiquidationBasisOfAccountingRemeasurementGainLossOnAccruedCostsToDisposeOfAssetsAndLiabilities
1249943,CostsOfFranchisorOwnedOutlets
1251090,ProceedsDebtSecuritiesAvailableForSalePreviouslyWrittenOffRecovery
1251497,ContractWithCustomerAssetNotPastDue
1253961,SalesDiscountsServices
1254185,FeesPaidOnAcceptancesResold
1256516,AssumedPremiumsEarnedOtherInsurance
1258273,DirectFinancingLeaseImpairmentLoss
1258311,SeparateAccountLiabilityPolicyCharge
1259844,RestructuringAndRelatedCostReportableSegmentIncurredCost
1260662,LimitedLiabilityCompanyLLCPreferredUnitAuthorized
1263719,ProceedsFromMaturitiesPrepaymentsAndCallsOfLongtermInvestments
1264060,ElectricWorldwideUnregulatedRevenue
1264144,DeferredElectricCost
1264231,CashFlowHedgeGainReclassifiedToOtherIncome
1264334,AuctionMarketPreferredSecuritiesSharesRedeemed
1264336,AuctionMarketPreferredSecuritiesStockSeriesVariableInterestRateEarned
1264384,AuctionMarketPreferredSecuritiesStockSeriesPerShareRedemptionAmount
1265423,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearsTwoAndThree
1268615,OwnshareLendingArrangementSharesOutstandingValue
1269263,SecurityOwnedNotReadilyMarketableQuotedValue
1277888,InterestBearingForeignDepositMoneyMarket
1278439,TaxCutsAndJobsActOf2017IncompleteAccountingProvisionalCumulativeTemporaryDifference
1279414,CustomerRefundableFeesCashReceived
1279509,ShortTermDebtAmount
1280751,LeveragedBuyoutPrepaymentPenaltiesOnRetiredDebt
1281540,AccountsReceivableNoncurrentPastDue
1283302,SiteContingencyLossExposureNotAccruedLowEstimate
1283390,DueToOtherRelatedPartiesCurrent
1284315,PriceRiskFairValueHedgeLiabilityAtFairValue
